CrashFactId,DateTime,Address,Latitude,Longitude,Mode,VehicleDamage,Weather1,Weather2,Lighting1,Lighting2,RoadSurf1,RoadSurf2,RoadCond1,RoadCond2,Mov1,Mov2,CollType1,CollType2,ExtText
20190916016001,2019-09-16 10:00:00,"SB, 101 US Freeway, Old Middlefield Rd x Shorline, Mountain View, Santa Clara, CA, 94043",37.4145811,-122.0937266,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,WET,WET,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,HIT OBJECT,"On 09/16/2019 at approximately 9:55 AM, an  Aimotive autonomous test vehicle was being driven manually southbound, on US Free way 101, between Old Middlefield Rd. and Shoreline Blvd. The car was in the rightmost lane, which splits off into an exit lane for Shoreline Blvd. Traffic in front of the autonomous test vehicle had slowed down to a stop to take this exit, causing this lane to be backed up. The driver of the autonomous vehicle applied normal braking force to come to a stop. Shortly thereafter, the autonomous test vehicle was rear-ended by a Honda -CRV. No major bodily injuries were reported from either party in the crash. Damage to the autonomous vehicle was minor;  the car had small scratches. The Honda -CRV's driver airbag was deployed and the front bumper of the car was partially hanging out of the car's body frame. Drivers from both parties exchanged information and took pictures of the damage. The passenger of the autonomous test vehicle contacted 911 approximately at 10:05 AM and requested a CHP officer on scene. The CHP officer arrived approximately 45 minutes after the initial call and took down a report. After both parties had exchanged information, the officer dismissed both parties. The Aimotive vehicle was driven manually back to the office."
20190914009001,2019-09-14 14:12:00,"4800 El Camino Real, Los Altos, Santa Clara, CA, 94022",37.3989341,-122.1106483,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,BACKING,UNKNOWN,BROADSIDE,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in autonomous mode in a grocery store parking lot in Los Altos when a passenger vehicle reversed into it. Three passengers were exiting the Waymo AV when the passenger vehicle in the right adjacent parking spot began to reverse out of the parking spot and made contact with the Waymo AV’s passenger side rear quarter panel at approximately 1 MPH. The Waymo AV sustained minor damage to its passenger side sliding rear door and rear quarter panel, and the passenger vehicle sustained minor damage to its rear bumper. No injuries were reported. "
20190909000001,2019-09-09 16:24:00,"Geary Blvd and Palm Ave., San Francisco, San Francisco, CA, 94118",37.7812662,-122.4577558,AUTONOMOUS,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,MAKING LEFT TURN,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV), operating in autonomous mode, was yielding to oncoming traffic prior to making a left turn onto northbound Palm Avenue from eastbound Geary Boulevard when another vehicle made contact with the rear bumper of the Cruise AV. There were no injuries reported at the scene by either party and police were not called. The Cruise AV tester sitting in the front passenger seat later mentioned neck pain."
20190905000001,2019-09-05 17:33:00,"Haight St. and Gough St., San Francisco, San Francisco, CA, 94102",37.7731765,-122.4221805,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,BROADSIDE,"A Cruise autonomous vehicle (“Cruise AV”) being driven in conventional mode was involved in a collision after completing a right turn from southwest bound Market Street onto westbound Haight Street at the intersection with Gough Street. As the driver of the Cruise AV proceeded on Haight through Gough, a motor scooterist, proceeding southbound on Gough through the intersection with Haight, made contact with the right rear passenger door of the Cruise AV, denting the door. There were no injuries reported at the scene by either party. Police were called but not dispatched to the scene. Days after the collision, the motor scooterist reported injuries."
20190826000001,2019-08-26 21:14:00,"Division St. between Potrero Ave. and Bryant St., San Francisco, San Francisco, CA, 94103",37.7730208,-122.4063611,CONVENTIONAL,NONE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling westbound on Division Street between Potrero Avenue and Bryant Street when the Cruise AV slowed down in the right turn lane. The driver of the Cruise AV disengaged from autonomous mode, and shortly thereafter, an electric scooterist traveling in the same lane made contact with the rear bumper and fascia of the Cruise AV. The scooterist reported injuries and emergency services and the police arrived at the scene. SFPD incident report number 190633860 was not available at the time of filing of this report."
20190822000001,2019-08-22 13:13:00,"Geary Blvd between 33rd Ave and 32nd Ave, San Francisco, San Francisco, CA, 94121",37.7722246,-122.4918449,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling westbound on Geary Boulevard between 32nd and 33rd Avenues when another vehicle, traveling in the right adjacent lane, changed into the same lane as the Cruise AV and made contact with the right rear corner of the Cruise AV, damaging the Cruise AV’s right rear fascia and bumper. There were no injuries and police were not called."
20190813009001,2019-08-13 16:31:00,"Page Mill Road at Oregon Expressway, Palo Alto, Santa Clara, CA, 94306",37.4229762,-122.1420273,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in manual mode in the sliplane from southbound Page Mill Road to northbound Oregon Expressway in Palo Alto when it was rear-ended. The Waymo AV test driver was yielding to approaching traffic when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 12 MPH. The Waymo AV sustained minor damage to its rear bumper, and the passenger vehicle sustained minor damage to its front bumper. The Waymo AV test driver and co-driver both reported head and neck pain, but declined medical treatment at the scene. No other injuries were reported. "
20190812009001,2019-08-12 08:15:00,"S. Rengstorff Avenue at Crisanto Avenue, Mountain View, Santa Clara, CA, 94040",37.402798,-122.0975669,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was in autonomous mode on northbound S. Rengstorff Avenue at Crisanto Avenue in Mountain View when it was rear-ended. After starting to proceed following a red-to-green traffic light change, the Waymo AV yielded to a bicyclist who merged from the bike lane into the Waymo AV’s travel lane, and a passenger vehicle then made contact with the rear bumper of the Waymo AV. The passenger vehicle was traveling at approximately 8 MPH, and the Waymo AV was traveling at approximately 3 MPH. The Waymo AV sustained minor damage to its rear bumper, and the passenger vehicle sustained minor damage to its front bumper. There were no injuries reported at the scene."
20190810000001,2019-08-10 23:39:00,"14th St. and Noe St. , San Francisco, San Francisco, CA, 94114",37.76739999999999,-122.43356,CONVENTIONAL,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,MAKING LEFT TURN,UNKNOWN,BROADSIDE,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling northbound on Noe Street at the intersection with 14th Street when the Cruise AV yielded to a pedestrian in the north crosswalk. The driver of the Cruise AV disengaged from autonomous mode, and shortly thereafter, another vehicle attempting a left turn from southbound Noe onto eastbound 14th made contact with the left rear corner of the Cruise AV, damaging the Cruise AV’s left rear fascia and wheel well. There were no injuries reported at the scene by either party and police were not called. 

"
20190809009001,2019-08-09 07:45:00,"Alma Street at Oregon Expressway, Palo Alto, Santa Clara, CA, 94301",37.4289813,-122.1408973,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was in autonomous mode on the off-ramp from eastbound Alma Street to southbound Oregon Expressway in Palo Alto when it was rear-ended. The Waymo AV was traveling approximately less than 1 MPH and yielding to cross-traffic when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 5 MPH. The Waymo AV sustained minor damage to the rear bumper, and the passenger vehicle sustained minor damage to its front bumper. There were no injuries reported at the scene. "
20190809009002,2019-08-09 09:56:00,"N. Shoreline Boulevard at W. Middlefield Road, Mountain View, Santa Clara, CA, 94043",37.4060974,-122.0781059,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,UNKNOWN,UNKNOWN,BROADSIDE,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in autonomous mode on southbound N. Shoreline Boulevard at W. Middlefield Road in Mountain View when a bicyclist made contact with the side of the Waymo AV. The Waymo AV was traveling in the far right lane on N. Shoreline Boulevard and slowing for a red light at W. Middlefield Road, when a bicyclist began to cross all lanes of traffic from the east side of N. Shoreline Boulevard to the west side of the boulevard, in a diagonal manner, against the flow of traffic. As the bicyclist approached the Waymo AV, the Waymo AV began braking for the bicyclist. As the Waymo AV came to a stop, the bicyclist then made contact with the driver’s side rear quarter panel of the Waymo AV at approximately 8 MPH. The Waymo AV sustained minor scratches to the driver’s side rear taillight, and the bicyclist, remaining upright, appeared to sustain no damage or injuries as they cycled away from the scene without exchanging information."
20190807000001,2019-08-07 10:23:00,"24th St. between Noe St. and Sanchez St., San Francisco, San Francisco, CA, 94114",37.7578203,-122.4302048,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,UNKNOWN,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling eastbound on 24th Street between Noe and Sanchez Streets when the Cruise AV yielded to a jaywalking pedestrian and for clearance to maneuver around a double-parked vehicle immediately ahead of it. While the Cruise AV waited, another vehicle pulling out of a driveway and into the Cruise AV’s lane made contact with the left rear corner of the Cruise AV, damaging the Cruise AV’s left rear bumper, fender, and radar. There were no injuries and police were not called."
20190804000001,2019-08-04 14:32:00,"Leavenworth St. and Geary St. , San Francisco, San Francisco, CA, 94109",37.7865325,-122.4148339,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling northbound on Leavenworth Street between Geary and Post Streets when another vehicle changed from the right adjacent lane to ahead of the Cruise AV without using its left signal. The driver of the Cruise AV disengaged from autonomous mode and, shortly thereafter, a second vehicle made contact with the rear bumper of the Cruise AV, damaging the Cruise AV’s rear bumper mounting bracket. Police were not called and no injuries were reported at the scene by either party. The Cruise AV tester sitting in the driver’s seat later mentioned neck pain."
20190723011001,2019-07-23 20:50:00,"Hyde St & Union St, San Francisco, San Francisco, CA, 94109",37.7992091,-122.4190745,CONVENTIONAL,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,UNKNOWN,UNKNOWN,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,"The Zoox vehicle, traveling southbound on Hyde St. at the Union St. intersection, was in conventional mode and waiting (stationary) to make the left turn from Hyde St. onto Union St. The Zoox vehicle had stopped to yield to an oncoming truck. The truck continued northbound on Hyde Street, and as it passed the Zoox vehicle, its driver-side mirror grazed the driver-side mirror of the Zoox vehicle."
20190721000001,2019-07-21 06:20:00,"Jackson St between Stockton St and Grant Ave, San Francisco, San Francisco, CA, 94133",37.7983782,-122.4071514,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,UNKNOWN,REAR END,UNKNOWN,"A Cruise autonomous vehicle (“Cruise AV”) being driven in conventional mode was involved in a collision while traveling on eastbound Jackson Street between Stockton Street and Grant Avenue. While pulling out of a parking spot on Jackson, the driver of the Cruise AV made contact with another vehicle parked in front of it, damaging the Cruise AV’s front bumper assembly, left headlamp assembly, and left front radar. There were no injuries and police were not called."
20190721000002,2019-07-21 09:01:00,"Market St at Duboce Ave and Church St, San Francisco, San Francisco, CA, 94114",37.7694834,-122.4297042,CONVENTIONAL,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,UNKNOWN,BROADSIDE,"A Cruise autonomous vehicle (“Cruise AV”) being driven in conventional mode was involved in a collision while traveling in a private parking lot on the north side of Market Street near the intersection of Duboce Avenue and Church Street. While the driver of the Cruise AV was proceeding towards the parking lot exit, another vehicle reversing out of its perpendicular parking spot made contact with the front right side of the Cruise AV. Police were not called and no injuries were reported at the scene by either party. The Cruise AV tester sitting in the front passenger seat later mentioned a back injury."
20190720000001,2019-07-20 20:58:00,"Mission St. between 2nd St. and Shaw Alley, San Francisco, San Francisco, CA, 94105",37.7888562,-122.3984232,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling southwest bound on Mission Street between 1st
and 2nd Streets when the Cruise AV slowed down. The driver of the Cruise AV disengaged from autonomous mode and, shortly thereafter,
another vehicle made contact with the right rear corner of the Cruise AV, damaging the Cruise AV’s right rear bumper, fender, and hatch.
There were no injuries and police were not called."
